시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 안산단원구 선부동,1***,다가구,25m미만,659.13,500,202004,6,"147,000",1997,선삼로3길,
경기도 안산단원구 선부동,1***,다가구,25m미만,1060.79,601.2,202005,5,"255,000",2001,달미로,
경기도 안산단원구 선부동,1***,단독,8m미만,135,231.2,202003,25,"57,000",1995,석수로3길,
경기도 안산단원구 선부동,1***,단독,8m미만,49.59,233.5,202006,11,"42,787",1990,거미울길,
경기도 안산단원구 선부동,9**,단독,8m미만,328.05,235.8,202006,9,"44,065",1990,지곡로1길,
경기도 안산단원구 선부동,1***,단독,12m미만,402.86,244.4,202006,5,"86,700",1995,북촌3길,
경기도 안산단원구 신길동,1***,다가구,12m미만,368.73,208.3,202007,27,"65,500",2003,신길중앙로5길,
경기도 안산단원구 신길동,1***,다가구,12m미만,356.8,214.3,202012,24,"65,000",2002,신길중앙로,
경기도 안산단원구 신길동,1***,다가구,12m미만,386.52,221.7,202005,9,"64,000",2002,신길중앙로1길,
경기도 안산단원구 신길동,1***,다가구,12m미만,309.3,237.2,202012,8,"88,219",2011,새뿔안길,
경기도 안산단원구 신길동,1***,다가구,12m미만,382.83,246.8,202009,26,"80,000",2018,신길중앙로4길,
경기도 안산단원구 신길동,1***,단독,25m미만,171.02,229.8,202011,19,"60,000",2010,삼일로1길,
경기도 안산단원구 와동,6**,다가구,8m미만,326.16,198.2,202003,31,"53,000",1990,보배3길,
경기도 안산단원구 와동,6**,다가구,8m미만,326.16,198.4,202003,31,"44,250",1990,보배3길,
경기도 안산단원구 와동,1**,다가구,8m미만,455.04,208.3,202007,9,"50,000",1995,사세충열로4길,
경기도 안산단원구 와동,1**,다가구,12m미만,249.4,229.2,202012,7,"50,000",1996,사세충열로3안길,
경기도 안산단원구 와동,1**,다가구,8m미만,378.2,241.4,202009,10,"59,000",1997,사세충열로4안길,
경기도 안산단원구 와동,7**,다가구,8m미만,549.72,247.7,202002,4,"54,500",1994,와동로3길,
경기도 안산단원구 와동,7**,다가구,8m미만,539.06,247.8,202003,15,"63,000",1994,와동로3길,
경기도 안산단원구 와동,7**,다가구,12m미만,327.66,250.1,202001,14,"59,000",1992,화정천동로7안길,
경기도 안산단원구 와동,7**,다가구,12m미만,495.64,251.2,202011,23,"67,336",1995,와동공원로5길,
경기도 안산단원구 와동,7**,다가구,25m미만,475.92,252.4,202004,2,"73,200",1994,화정천동로2길,
경기도 안산단원구 와동,8**,다가구,25m미만,561.72,254.7,202007,4,"84,000",2001,화정로1길,
경기도 안산단원구 와동,8**,다가구,25m미만,561.72,254.7,202007,4,"84,000",2001,화정로1길,20200804
경기도 안산단원구 와동,8**,다가구,8m미만,602.24,255.2,202001,13,"76,000",1994,화정천동로5안길,
경기도 안산단원구 와동,8**,다가구,25m미만,487.71,255.7,202012,1,"76,000",1991,null,
경기도 안산단원구 와동,8**,다가구,25m미만,467.03,256.1,202006,12,"77,000",1991,화정천동로2길,
경기도 안산단원구 와동,7**,다가구,25m미만,494.77,259.9,202012,14,"73,000",1991,화정천동로8길,
경기도 안산단원구 와동,7**,다가구,8m미만,434.73,260.2,202003,16,"59,500",1995,화정천동로7안길,20200420
경기도 안산단원구 와동,7**,다가구,8m미만,434.73,260.2,202003,16,"59,500",1995,화정천동로7안길,
경기도 안산단원구 와동,6**,다가구,12m미만,592.32,263.7,202004,2,"82,000",2002,황금2길,20200611
경기도 안산단원구 와동,6**,다가구,12m미만,592.32,263.7,202004,2,"82,000",2002,황금2길,
경기도 안산단원구 와동,8**,다가구,25m미만,533.82,270.4,202005,11,"143,000",2019,화정로1길,
경기도 안산단원구 와동,7**,다가구,8m미만,625.3,270.6,202005,20,"76,000",1995,와개2길,
경기도 안산단원구 와동,7**,다가구,12m미만,598.63,270.8,202009,25,"120,000",2003,화정천동로5안길,
경기도 안산단원구 와동,7**,다가구,12m미만,598.63,270.8,202006,30,"115,000",2003,화정천동로5안길,
경기도 안산단원구 와동,8**,다가구,12m미만,398.79,271.5,202002,10,"98,000",1999,와동공원로3길,
경기도 안산단원구 와동,7**,다가구,8m미만,347.04,271.9,202003,3,"60,000",1991,황금1길,
경기도 안산단원구 와동,8**,다가구,8m미만,486.18,272.8,202004,27,"70,000",1993,null,
경기도 안산단원구 와동,7**,다가구,8m미만,612.07,273.1,202007,9,"89,000",1991,사세충열로1길,
경기도 안산단원구 와동,7**,다가구,8m미만,659.52,276,202011,25,"90,000",1995,화정천동로7길,20210217
경기도 안산단원구 와동,7**,다가구,25m미만,444,277.4,202002,11,"73,000",1995,사세충열로,
경기도 안산단원구 와동,7**,다가구,12m미만,494.1,278.3,202001,22,"88,000",1995,와동공원로4길,
경기도 안산단원구 와동,8**,다가구,12m미만,609.18,279.3,202010,22,"88,000",1994,화정로안길,
