시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 성남수정구 태평동,3***,다가구,8m미만,127.18,72.1,202104,17,"40,000",1988,탄리로132번길,
경기도 성남수정구 태평동,4***,다가구,8m미만,131.54,72.1,202106,11,"64,000",1991,남문로47번길,
경기도 성남수정구 태평동,6***,다가구,8m미만,132.95,72.1,202107,2,"61,500",1991,성남대로1237번길,
경기도 성남수정구 태평동,9**,다가구,8m미만,85.03,73.1,202102,2,"37,000",1979,태평로78번길,
경기도 성남수정구 태평동,2***,다가구,8m미만,128.33,73.1,202102,3,"49,500",1990,시민로241번길,
경기도 성남수정구 태평동,5***,다가구,8m미만,127.12,74,202106,4,"55,000",1990,남문로20번길,
경기도 성남수정구 태평동,3***,다가구,8m미만,132.42,75.4,202105,6,"44,000",1989,탄리로132번길,
경기도 성남수정구 태평동,2***,다가구,25m미만,192.96,85.6,202101,4,"53,000",1984,남문로121번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,155.37,90.2,202107,15,"62,755",1988,남문로148번길,
경기도 성남수정구 태평동,6***,다가구,8m미만,159.39,90.6,202102,9,"65,000",1989,수정로87번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,167.37,92.4,202105,28,"75,459",1989,남문로140번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,214,94.5,202106,17,"77,182",1989,남문로144번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,130.61,94.7,202105,28,"77,344",1990,남문로148번길,
경기도 성남수정구 태평동,3***,다가구,8m미만,108.13,99.1,202102,3,"70,000",1984,남문로57번길,
경기도 성남수정구 태평동,6***,다가구,8m미만,112.75,99.1,202106,16,"85,000",1979,모란로78번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,142.2,99.2,202106,5,"65,000",1989,남문로148번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,150.3,99.9,202107,15,"69,506",1989,시민로198번길,
경기도 성남수정구 태평동,3***,다가구,8m미만,213.58,103.6,202103,17,"67,000",1991,수정로153번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,194.24,106.8,202106,22,"84,500",1992,시민로222번길,
경기도 성남수정구 태평동,3***,다가구,12m미만,168.16,107,202105,8,"62,000",1989,탄리로95번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,124.73,108.3,202106,17,"88,452",1984,수정로217번길,
경기도 성남수정구 태평동,5***,다가구,8m미만,300.58,121.6,202106,30,"90,850",1994,남문로5번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,209.16,125,202104,27,"87,000",1989,모란로141번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,154.45,125.3,202107,15,"87,170",1985,수정북로139번길,
경기도 성남수정구 태평동,1***,다가구,8m미만,248.25,125.6,202103,25,"60,000",1989,공원로451번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,155.88,128.3,202103,10,"73,000",1984,수정북로,
경기도 성남수정구 태평동,7***,다가구,8m미만,157.8,128.3,202106,17,"97,025",1985,수정북로,
경기도 성남수정구 태평동,7***,다가구,8m미만,157.8,128.3,202105,28,"97,025",1985,수정북로,
경기도 성남수정구 태평동,7***,다가구,8m미만,219.04,128.3,202107,15,"89,263",1985,수정북로,
경기도 성남수정구 태평동,7***,다가구,8m미만,169.32,131.4,202106,17,"106,939",1984,수정북로,
경기도 성남수정구 태평동,3***,다가구,8m미만,392.74,169.9,202103,17,"129,500",2000,수정로171번길,
경기도 성남수정구 태평동,3***,다가구,12m미만,316.6,172.2,202106,1,"110,000",1993,남문로86번길,
경기도 성남수정구 태평동,7***,다가구,8m미만,301.1,187.4,202106,17,"153,057",1988,남문로144번길,
경기도 성남수정구 태평동,1**,다가구,8m미만,470.06,219.7,202105,28,"105,000",1998,시민로259번길,
경기도 성남수정구 태평동,1***,단독,8m미만,37.11,19.81,202102,5,"12,700",1990,남문로97번길,
경기도 성남수정구 태평동,5***,단독,8m미만,37.95,52.6,202102,8,"37,000",1990,남문로12번길,
경기도 성남수정구 태평동,4***,단독,8m미만,40.99,59.2,202101,30,"45,000",1978,탄리로151번길,
경기도 성남수정구 태평동,5***,단독,8m미만,46.38,59.5,202102,9,"63,000",1981,탄리로147번길,
경기도 성남수정구 태평동,1**,단독,25m미만,116.28,59.5,202106,11,"42,000",1986,태평로,
경기도 성남수정구 태평동,9**,단독,8m미만,87.33,60.2,202103,18,"43,000",1973,탄리로146번길,
경기도 성남수정구 태평동,1***,단독,8m미만,42.45,60.5,202102,24,"22,000",1990,남문로107번길,
경기도 성남수정구 태평동,2***,단독,8m미만,119.22,60.5,202103,27,"43,500",1993,남문로123번길,
경기도 성남수정구 태평동,1***,단독,8m미만,56.89,60.8,202105,19,"45,000",1978,남문로107번길,
경기도 성남수정구 태평동,5***,단독,8m미만,42.55,62.5,202105,20,"40,000",1973,남문로15번길,
경기도 성남수정구 태평동,4***,단독,8m미만,123.64,62.5,202103,24,"60,000",1990,남문로39번길,
경기도 성남수정구 태평동,1***,단독,8m미만,53.72,62.8,202103,25,"29,000",1974,시민로249번길,
경기도 성남수정구 태평동,2***,단독,8m미만,44.26,63.1,202106,1,"34,900",1979,시민로241번길,
경기도 성남수정구 태평동,5***,단독,8m미만,86.94,63.1,202107,6,"40,000",1984,남문로20번길,
경기도 성남수정구 태평동,4***,단독,8m미만,150.57,63.1,202101,2,"55,000",1987,남문로47번길,
경기도 성남수정구 태평동,4***,단독,8m미만,37.36,63.5,202104,21,"53,500",1972,제일로224번길,
경기도 성남수정구 태평동,1***,단독,8m미만,60.63,63.5,202102,19,"43,000",1990,남문로125번길,
경기도 성남수정구 태평동,1***,단독,8m미만,107.29,63.5,202103,8,"30,000",1990,남문로121번길,
경기도 성남수정구 태평동,3**,단독,8m미만,121.23,64.1,202103,24,"39,000",1988,태평로100번길,
경기도 성남수정구 태평동,4***,단독,8m미만,118.88,64.5,202105,18,"55,000",2000,남문로39번길,
경기도 성남수정구 태평동,1***,단독,8m미만,121.14,65.1,202101,16,"36,000",1990,태평로124번길,
경기도 성남수정구 태평동,5***,단독,8m미만,51.84,65.5,202105,18,"38,500",1984,제일로187번길,
경기도 성남수정구 태평동,4***,단독,8m미만,55.86,66.1,202101,20,"55,000",1975,남문로43번길,
경기도 성남수정구 태평동,4***,단독,8m미만,108.6,67.8,202103,25,"57,000",1987,탄리로137번길,
경기도 성남수정구 태평동,3***,단독,8m미만,134.1,67.8,202105,13,"69,000",1994,탄리로119번길,
경기도 성남수정구 태평동,1**,단독,8m미만,122.52,68.1,202101,20,"43,000",1993,시민로259번길,
경기도 성남수정구 태평동,1***,단독,8m미만,83.68,68.8,202102,2,"37,700",1983,남문로123번길,
경기도 성남수정구 태평동,7**,단독,8m미만,109.92,68.8,202101,9,"37,500",1986,탄리로138번길,
경기도 성남수정구 태평동,5***,단독,8m미만,125.35,69.4,202101,25,"51,000",1989,남문로7번길,20210527
경기도 성남수정구 태평동,2***,단독,8m미만,84.91,70.4,202103,4,"40,000",1993,남문로129번길,
경기도 성남수정구 태평동,7**,단독,8m미만,84.72,71.7,202101,8,"44,500",1984,탄리로138번길,
경기도 성남수정구 태평동,2***,단독,8m미만,37.02,72.1,202101,5,"27,800",1972,시민로241번길,
경기도 성남수정구 태평동,1***,단독,8m미만,110.31,72.1,202101,30,"34,000",1985,남문로89번길,
경기도 성남수정구 태평동,2***,단독,8m미만,122.04,72.1,202105,8,"52,000",1986,남문로89번길,
경기도 성남수정구 태평동,4***,단독,8m미만,52.66,123,202106,2,"85,000",1980,남문로35번길,
경기도 성남수정구 태평동,2***,단독,8m미만,71.4,125,202105,13,"42,800",2021,시민로241번길,
경기도 성남수정구 태평동,3***,단독,8m미만,215.44,132.2,202103,24,"91,000",1988,제일로188번길,
경기도 성남수정구 태평동,3***,단독,8m미만,195.01,166,202101,12,"80,000",1980,수정로111번길,
경기도 성남수정구 태평동,3***,단독,12m미만,447.42,181.8,202105,7,"164,500",1979,수정로153번길,
경기도 성남수정구 태평동,7***,단독,8m미만,63.64,200.3,202105,28,"157,534",1973,시민로198번길,
경기도 성남수정구 태평동,3***,단독,8m미만,342.18,205,202102,27,"112,500",1990,수정로135번길,
경기도 성남수정구 태평동,6***,단독,12m미만,278.04,273.7,202106,30,"240,000",1990,모란로,
경기도 성남중원구 금광동,2***,다가구,8m미만,112.66,60.2,202102,3,"36,000",1987,금빛로100번길,
경기도 성남중원구 금광동,2***,다가구,8m미만,116.58,64.1,202103,23,"39,500",1988,금빛로98번길,
경기도 성남중원구 금광동,2***,다가구,8m미만,159.92,67.8,202103,20,"40,000",1991,금빛로96번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,150.12,89.3,202105,3,"65,000",1983,산성대로408번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,149.28,90.2,202106,17,"55,800",1986,광명로347번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,148.2,91,202105,11,"50,500",1987,산성대로408번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,201.32,92.5,202102,23,"34,000",1986,자혜로36번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,131.06,92.9,202102,22,"59,500",1984,자혜로14번길,
경기도 성남중원구 금광동,3***,다가구,12m미만,237.65,92.9,202102,22,"43,000",1988,산성대로408번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,167.25,96.3,202102,19,"69,000",1988,산성대로448번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,129.63,96.9,202107,2,"68,000",1986,산성대로420번길,
경기도 성남중원구 금광동,1***,다가구,8m미만,179.16,99.2,202102,18,"57,500",2003,금빛로47번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,195.46,100.6,202105,3,"65,000",1995,금빛로59번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,126.64,103.8,202106,4,"65,500",1984,자혜로14번길,
경기도 성남중원구 금광동,3***,다가구,12m미만,243.25,105.6,202103,11,"59,500",1987,금빛로77번길,
경기도 성남중원구 금광동,4***,다가구,12m미만,153.58,107.1,202103,18,"65,000",1986,자혜로14번길,
경기도 성남중원구 금광동,4***,다가구,12m미만,188.1,108.4,202105,12,"67,000",1987,자혜로16번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,194.04,110.2,202106,30,"56,000",1988,광명로335번길,
경기도 성남중원구 금광동,2***,다가구,8m미만,162.75,113.8,202104,22,"65,500",1991,자혜로54번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,169.68,116.8,202101,9,"49,000",1988,산성대로420번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,223.6,121.6,202105,5,"100,000",2018,광명로335번길,
경기도 성남중원구 금광동,2***,다가구,8m미만,142.05,128.9,202107,3,"63,700",1986,금빛로48번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,317.91,143.5,202105,17,"110,000",1993,자혜로8번길,
경기도 성남중원구 금광동,3**,다가구,8m미만,360,144.1,202102,8,"112,500",1979,광명로310번길,
경기도 성남중원구 금광동,4***,다가구,8m미만,173.49,167.9,202101,25,"82,500",1979,산성대로390번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,400.32,171.2,202101,14,"86,500",1997,금빛로61번길,
경기도 성남중원구 금광동,3***,다가구,8m미만,246.22,200.2,202102,27,"89,000",1984,광명로335번길,
경기도 성남중원구 금광동,2***,다가구,8m미만,759.2,292.9,202101,6,"160,000",2001,금빛로42번길,
경기도 성남중원구 금광동,4***,단독,8m미만,31.62,53.1,202101,19,"39,000",1999,산성대로448번길,
경기도 성남중원구 금광동,4***,단독,8m미만,221.98,92.9,202101,23,"64,500",1989,산성대로462번길,
경기도 성남중원구 금광동,3***,단독,12m미만,168.02,93.9,202101,19,"58,800",1987,금빛로69번길,
경기도 성남중원구 금광동,4***,단독,8m미만,129.63,96.9,202105,31,"68,000",1986,산성대로420번길,20210621
경기도 성남중원구 금광동,4***,단독,8m미만,181.46,101.2,202105,7,"63,200",1988,산성대로470번길,
경기도 성남중원구 금광동,4***,단독,8m미만,181.46,101.2,202101,8,"63,000",2001,산성대로470번길,
경기도 성남중원구 금광동,4***,단독,8m미만,33.52,104.5,202102,16,"50,000",1982,산성대로446번길,
경기도 성남중원구 금광동,4***,단독,8m미만,33.52,104.5,202105,22,"51,500",1982,산성대로446번길,
경기도 성남중원구 금광동,3**,단독,8m미만,401.95,133.9,202105,13,"103,000",1990,광명로310번길,
경기도 성남중원구 금광동,3***,단독,8m미만,216.4,139.4,202101,22,"78,000",1986,광명로335번길,
경기도 성남중원구 금광동,3***,단독,12m미만,577.43,200.2,202105,26,"150,000",1996,산성대로382번길,
경기도 성남중원구 금광동,1***,단독,25m이상,978.39,240,202102,19,"293,000",1991,광명로,
경기도 성남중원구 금광동,3**,단독,25m이상,309.02,334.5,202102,4,"341,500",1974,광명로,
경기도 성남중원구 도촌동,5**,다가구,12m미만,456.22,236,202103,29,"180,000",2009,도촌로26번길,
경기도 성남중원구 상대원동,1***,다가구,12m미만,195.5,52.2,202106,11,"59,000",1992,박석로71번길,
경기도 성남중원구 상대원동,4***,다가구,8m미만,81.79,55.5,202105,14,"66,000",1986,희망로335번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,102.81,56.5,202101,19,"64,500",1989,희망로353번길,
경기도 성남중원구 상대원동,5***,다가구,8m미만,109.19,56.5,202101,2,"64,000",1993,희망로317번길,
경기도 성남중원구 상대원동,1***,다가구,8m미만,80.26,57.5,202103,6,"47,000",1985,박석로52번길,
경기도 성남중원구 상대원동,4***,다가구,8m미만,103.3,57.5,202102,20,"68,000",1989,희망로335번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,107.35,57.9,202103,3,"63,000",1989,희망로375번길,
경기도 성남중원구 상대원동,1***,다가구,8m미만,109.78,57.9,202103,23,"58,500",1992,박석로52번길,
경기도 성남중원구 상대원동,4***,다가구,8m미만,89.47,58.5,202102,11,"65,000",1984,희망로327번길,
경기도 성남중원구 상대원동,4***,다가구,8m미만,105.61,58.5,202101,19,"70,000",1987,희망로353번길,
경기도 성남중원구 상대원동,5***,다가구,8m미만,65.25,58.8,202104,24,"68,500",1983,둔촌대로371번길,
경기도 성남중원구 상대원동,5***,다가구,8m미만,105.36,58.8,202105,13,"70,000",1990,희망로317번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,137.56,58.8,202107,6,"69,000",1988,희망로359번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,68.35,59.5,202105,19,"72,500",1983,희망로375번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,99.54,59.5,202102,3,"66,000",1986,희망로367번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,105,59.5,202105,19,"81,000",1987,희망로353번길,
경기도 성남중원구 상대원동,5***,다가구,8m미만,123.66,59.5,202106,25,"77,000",1990,둔촌대로371번길,
경기도 성남중원구 상대원동,9**,다가구,8m미만,71.46,59.8,202101,6,"50,500",1982,박석로62번길,
경기도 성남중원구 상대원동,3***,다가구,8m미만,75.68,59.8,202101,25,"68,000",1985,희망로375번길,
경기도 성남중원구 상대원동,4***,다가구,8m미만,111.12,60.5,202104,23,"69,300",1987,희망로335번길,
경기도 성남중원구 상대원동,4***,다가구,8m미만,122.45,60.5,202107,3,"83,000",1992,희망로335번길,
